Age,Income,HouseholdSize,CityAreaSize,MeanCityIncome,MeanCityHousePrize,MeanCityHouseHoldSize,MeanCitySqFtPrice,NumberCars,InternetTrafficVolume,MortageVolume,AccountSpending,CreditCardSpending,HelpHotlineTime,CustomerSince,GrocerySpending,StockVolume,CreditVolume,NASDAQInvest,USAXSFundInvest,BranchVisits,AppLogins,ATMVisits,TimeOnlineBanking,ServiceFees,SocialMediaInter,Bitcoins,NFTs
36,74993,1,456554,235000,444018,2,6523,0,115,253681,805.778290569055,554.961516280745,10.0214590021792,3,447.325409598863,5481.75022451239,3481.67300693259,4491.85293449964,1062.01482552468,2,117,3,222.716732077355,107.25956737582,55,0.4869,10
40,73628,2,452317,235000,453607,2,6010,1,115,260014,830.814518525413,541.149546321177,11.3869875297755,3,375.978095780035,5385.45017530299,3485.8010208655,4495.76220535053,1056.09039094769,1,120,2,222.752690626948,116.28539974178,55,0.4856,9
38,77324,2,451719,235000,445747,2,5813,0,115,252713,704.514496351109,545.923275468089,9.57797302464053,2,416.892153787789,5486.53056794057,3506.63948495443,4518.94440497837,1036.14833658859,1,114,4,225.273052877468,108.160423697819,55,0.5127,9
35,76918,2,450769,235000,448929,2,6099,0,114,237572,896.622509192022,560.799094137634,11.1012594349405,2,436.921597770642,5527.28851100629,3504.21894174682,4496.76701447704,1056.51834338535,2,113,3,225.372498419596,111.883677163087,55,0.5104,9
35,75919,3,451230,235000,441168,2,6099,0,116,245735,703.796298066124,534.388767092261,9.14687912784705,3,412.227813232939,5515.85213488234,3508.40427340778,4505.88195489696,1039.03500157638,2,119,3,227.206124622406,107.919252535935,56,0.5078,10
36,76506,2,451462,235000,441492,2,6829,0,115,245367,915.046008504484,558.592432268271,9.81751820700009,2,432.261045207639,5537.04514502995,3480.96489498119,4501.48922758902,1046.74573282345,1,117,4,224.698721668094,119.74762759666,56,0.4985,9
31,72907,2,453060,235000,446206,2,7240,1,115,255426,767.998674604002,563.857628246993,10.9989501147002,2,412.66831165667,5517.57321041324,3494.01430237093,4497.98536467558,1034.64205868609,1,123,2,229.603344740559,107.80694908602,56,0.4965,9
35,75030,1,454054,235000,453579,2,6473,0,115,262224,782.839119615837,561.886078835887,10.6471848348462,2,397.338723519899,5591.75748634431,3495.09664036571,4516.30700367111,1034.44155941508,3,112,2,223.963984995512,98.3365280737609,55,0.5017,10
40,75010,1,450947,235000,446245,2,6232,0,116,255962,803.634074346375,561.449671531672,8.31573740754308,2,426.272483203884,5464.23327618645,3493.80477184782,4503.01850380437,1052.61542415451,0,120,3,226.538304545069,106.848627835618,55,0.509,10
34,74999,2,453572,235000,451909,2,6077,0,114,255528,710.982200664748,530.286394039601,8.9936053911221,3,439.264019926904,5566.25446724306,3503.16035417985,4504.55486389779,1039.22573637032,1,120,3,224.039084018333,114.738012412761,55,0.5063,8
42,74502,2,456492,235000,443501,2,6284,1,115,249484,844.088436894141,566.677162067474,10.9622409226266,2,412.004328967408,5440.38388185424,3475.22513425334,4490.57387430408,1059.35284123757,2,110,3,223.99010258778,117.357344559004,56,0.4925,9
38,75291,2,450492,235000,456041,2,6185,0,116,250255,707.356172941497,560.125377882552,10.2635830874116,3,422.30672552316,5511.27113282117,3501.84567714488,4504.92039953782,1064.92678704268,2,117,3,224.243338724197,118.977444724911,56,0.4905,10
37,74791,2,452317,235000,450472,2,6019,0,115,245334,648.62071947553,566.24241579749,9.84670689373869,2,453.509108076496,5514.16287948903,3490.30802323043,4488.07901691214,1033.533425404,2,120,3,224.362911418394,119.939464928617,55,0.4896,8
36,75552,1,455200,235000,447730,2,6388,0,115,253277,757.769799203597,532.871170204706,7.62565325047713,3,407.638025054979,5450.05047829688,3486.55761361416,4505.6965668018,1057.46647058986,2,110,3,223.291906692518,112.137815247463,56,0.5298,9
39,73992,4,464355,235000,451659,2,5896,0,116,250579,742.458010739607,540.300471221725,10.0933118544842,3,407.503449761413,5499.42448409983,3505.61230782085,4514.41875468286,1050.81916000268,2,112,3,224.221120372739,110.598605934226,56,0.5113,9
36,75264,1,450388,235000,456539,2,6263,1,116,257705,827.877134606318,551.240851418752,8.86013456231007,3,407.552996699004,5490.49883204562,3503.66958198909,4499.0197986498,1038.49466891121,2,121,2,225.881107350118,116.435682880904,56,0.4895,9
42,73171,2,455253,235000,449587,2,5939,0,115,249796,892.314988974993,573.981738099084,11.2336099432919,2,424.238582985577,5476.01589359107,3524.01225540428,4499.06876393359,1052.43286943811,1,118,2,227.083969710243,103.559917624132,54,0.4987,9
32,74676,2,455187,235000,453104,2,5814,0,114,256909,702.034569579188,554.406518319566,11.1648566821202,3,432.368127048961,5486.13915698212,3518.74810845822,4509.37347473589,1045.03457806387,3,122,3,223.126101086005,106.568760123582,55,0.5214,9
36,74037,1,451899,235000,446142,2,5926,0,114,244185,799.191459999102,544.35863763766,10.3640719082036,2,424.837602585786,5461.88594533171,3498.15901475331,4488.53254972823,1046.26356125065,1,121,4,226.526340703829,105.113176513025,56,0.481,9
32,74045,2,452686,235000,446177,2,6377,0,115,244203,919.230996021616,568.327069190095,10.1570831957109,2,427.335324886275,5505.14501447326,3509.94135623256,4510.33138924079,1052.77196656397,3,111,4,225.489023981345,111.123930409669,55,0.4989,9
35,74710,3,450527,235000,452630,2,6186,1,115,259412,769.369063939739,541.9918711798,10.9010697742073,2,412.39362085431,5529.83545002255,3490.19550841229,4503.44404284066,1060.73594411234,2,112,3,225.448532359864,110.86569974271,56,0.4876,10
36,75058,3,456150,235000,454029,2,6277,0,116,254550,667.211142811218,550.857157454712,10.3111586845322,3,409.380905420076,5501.71881458799,3519.07608067453,4497.52686222779,1033.89533348145,2,115,3,224.196276404689,111.591256726809,56,0.5087,9
43,76703,2,454208,235000,457221,2,6323,1,117,259714,760.99799861509,568.718673677529,10.1152116373786,3,406.893219928897,5548.3545818468,3493.45970412443,4493.56021539751,1031.6031495989,3,119,2,225.422625028958,109.163299532723,56,0.4914,9
39,74270,3,458521,235000,448874,2,6593,0,115,239018,707.192610091078,535.927031713582,10.8094322338231,3,434.822250933778,5459.29473925437,3482.40117465714,4486.32899468563,1033.09498996732,2,115,3,226.327789999179,111.429604164205,56,0.5055,9
34,74335,4,451755,235000,453335,2,6407,0,115,247124,766.086683667977,549.975887802953,9.05805638916056,1,422.662277904462,5448.15898234323,3490.1228747752,4499.11824284821,1035.19740583777,2,115,4,223.641229885591,108.491816351538,54,0.5114,9
42,75938,3,452578,235000,454624,2,6356,0,116,239203,800.800679390225,550.689045555638,9.72965317470266,3,401.661982769805,5591.28873821105,3508.29412762029,4514.19615549037,1047.51114141333,2,112,4,224.731904848342,109.164871716096,56,0.4974,9
38,73496,2,455515,235000,456513,2,5756,1,115,251025,764.249482122842,545.215962549546,10.6504763812571,2,413.303872384063,5494.54934539756,3496.55700076118,4485.14935540609,1067.53529385883,1,114,3,225.038694483136,106.660368158024,56,0.499,9
40,75438,1,458533,235000,447234,2,6514,0,113,259359,803.791831302422,524.722514024441,10.3424220276909,3,416.45772687272,5486.59493021051,3498.25400621168,4490.13050350718,1045.34724697951,3,111,4,223.650520024555,101.934286158167,55,0.5061,9
39,73665,2,453131,235000,446053,2,6359,0,116,259735,754.179410883021,542.038892885963,11.796887846496,2,434.945579596066,5537.64692687395,3508.693149582,4509.2011161906,1066.3595425198,2,118,4,224.621097183172,109.95119389067,56,0.5014,8
36,75284,2,458930,235000,448274,2,6718,0,114,238820,713.700944278656,557.658175882398,11.1085879362041,2,418.374073672376,5420.4092363393,3499.44026530619,4492.46879726776,1063.65978869628,1,119,3,222.312287613516,117.087762238256,56,0.503,9
41,74190,2,454261,235000,457980,2,6050,1,116,234387,787.804782212101,532.341529064943,10.3958390176894,3,447.756288951062,5479.65180811601,3520.84195506335,4503.66005385764,1042.54619665207,2,116,4,224.215538707816,110.402774402077,56,0.5099,10
37,73383,1,451513,235000,455411,2,5792,1,114,265045,762.069748601745,539.765124758884,10.0091103837118,3,420.919968581136,5605.56976224224,3498.42246009403,4495.0673781594,1053.86852479387,1,116,3,224.95711556334,106.551178636571,55,0.4997,10
39,77299,2,453270,235000,456672,2,6053,0,115,262990,695.336887742186,548.180636860913,9.1418516218377,3,386.056475562159,5459.48856228448,3498.96658538508,4488.99170345324,1043.43360481277,2,113,3,224.902493268698,103.552410353245,56,0.4982,10
32,73394,3,451088,235000,446074,2,5970,0,114,254581,787.716043414462,522.527565509858,10.1297763280426,3,414.27374209718,5585.50011537027,3491.97117930738,4487.68090087089,1033.78883353888,2,122,4,224.418088468908,113.452677414116,55,0.4888,8
34,73290,1,450073,235000,449010,2,6327,0,116,242904,669.843006029931,546.230482082447,10.0014020378197,3,409.034899425085,5463.66938375916,3503.30882929266,4498.99538327082,1055.6650482813,0,124,3,221.604494486753,121.334961020646,56,0.493,9
39,71317,1,451527,235000,465341,2,6380,0,115,226411,727.461615817832,551.824986852448,11.1829630920175,3,442.195942760574,5511.53998977108,3495.27832138319,4485.55502220908,1040.02051961468,2,117,3,225.120719842138,106.931493182323,56,0.4946,9
40,74668,2,450201,235000,450952,2,6190,0,115,254584,795.473263828905,541.719901252906,10.4671720717223,2,413.081536678954,5589.07495599319,3511.47517773893,4523.49131554741,1035.61403154736,1,113,3,227.866385138213,107.913387718553,56,0.5056,10
35,72651,2,458983,235000,455308,2,6169,0,113,249969,696.369054866293,531.458462081971,10.7372156701148,2,414.296836492994,5504.23535870493,3483.59202066695,4501.02485271107,1062.11439428412,0,118,3,227.361948237174,117.789540647182,56,0.4998,9
44,73307,1,457383,235000,443386,2,6583,1,115,249847,905.13722929815,518.935196244435,10.4209897795409,2,397.623619257776,5603.29206728931,3504.20164839952,4506.41775778595,1045.9321577532,1,111,2,225.678584484756,111.163941160999,54,0.4814,10
35,73610,3,455258,235000,455525,2,6455,1,115,236704,828.04330939948,543.246202967366,9.63557035940224,1,425.614247830507,5516.1143991876,3505.80148042934,4511.57799184477,1042.05432154271,3,113,3,224.034569691181,108.467393577736,55,0.5006,9
29,73688,2,452698,235000,452372,3,6219,0,115,255406,788.113828503036,536.933425441795,10.1700457245819,3,447.466931498908,5486.92726457493,3509.79068784514,4496.48127556708,1043.08617784047,1,119,3,225.34527503049,107.393282161003,56,0.4865,9
39,76343,2,456840,235000,446495,2,6074,1,115,247403,852.764608860231,550.535239094828,8.56803106828577,2,417.493385667809,5499.82189229423,3518.57666985295,4492.39053484869,1044.91726017939,2,118,3,225.845240917846,117.519424337837,55,0.492,9
34,76526,1,456635,235000,451046,2,6218,1,114,253005,866.731013137593,529.253264138309,10.2857359262594,3,422.175353654824,5373.97615596239,3515.32848569282,4481.3685467858,1053.32204612892,2,117,3,224.796495265019,112.569994801947,56,0.501,9
34,74776,2,456474,235000,451911,2,6047,1,115,275206,811.191745441627,555.058695271005,12.6025255229714,3,428.141325637733,5479.08161609742,3504.96445512929,4487.64324215614,1031.06308886318,2,114,4,225.768169283544,111.510646450478,55,0.5111,8
41,74087,1,450973,235000,458418,2,6636,0,114,240907,759.684349736148,545.261026926616,8.94680634364381,2,406.321874358615,5572.22035209116,3500.49538572923,4503.53576211639,1065.36979926141,1,113,4,225.09845745451,110.836961220108,55,0.4965,9
33,74065,2,457030,235000,447752,2,6555,0,115,255780,728.83604444551,557.81285047654,9.86735154951938,3,410.326952396425,5626.37865196378,3506.92146955702,4515.46088854168,1037.38138985392,2,118,3,226.143748661436,106.703372843428,56,0.4888,8
38,73071,2,451852,235000,453190,2,6143,1,115,259863,772.984690062229,540.813224739632,9.30104087402474,2,376.454118448302,5480.73285929373,3490.12992048264,4513.47678473265,1052.58203839808,1,119,4,224.086331914861,113.196247843113,55,0.4853,9
37,75499,2,458946,235000,443991,2,6518,0,115,251857,852.397511832389,552.91447957084,9.21195301999747,2,458.496639107834,5430.49111007103,3507.82190996832,4498.64990613857,1058.3832605371,1,104,3,223.956078518198,115.062459915676,55,0.5163,9
34,74468,2,450752,235000,438430,2,6479,0,114,241771,882.857507862396,526.210205564295,9.80712555109032,2,412.598746563839,5511.84959496672,3480.6168913625,4498.19279892016,1041.59970672853,2,119,3,222.06667903615,110.235405008677,56,0.5059,8
37,74985,1,457444,235000,448449,2,5587,1,115,262981,948.367775425773,553.887460478598,9.52735181451916,3,395.776229112231,5507.25830317495,3530.11455106603,4491.23429245552,1060.95125954089,1,114,3,226.371809882289,106.883228028169,55,0.506,9
45,73505,2,450362,235000,449006,2,6004,1,115,245283,737.604117244255,537.75734255714,10.4909905438145,2,425.660229172953,5507.42612959966,3511.03513929321,4502.40885168541,1046.57880950324,2,110,3,225.324768645274,116.113299882759,56,0.4799,8
40,73287,1,451563,235000,449454,2,6476,0,116,251891,689.419908728505,527.88172114057,9.91150491864621,2,400.403893526161,5467.03574883021,3505.85109513354,4497.53080273544,1067.53378899414,1,118,3,223.548050034306,112.591992144347,55,0.4896,8
30,75169,3,453055,235000,451962,2,5914,1,115,264449,901.390753518593,543.07803237694,10.0113846158021,3,426.735036121163,5351.91218407452,3503.83889422903,4507.88449794549,1055.0736117486,2,119,2,225.479266055897,106.443066022613,56,0.4936,9
38,76317,1,453203,235000,453073,2,6245,0,113,252260,804.673571287329,554.561067194918,10.0763057076649,3,405.884709406917,5601.33939864079,3500.8596125227,4515.5518996202,1042.47165601657,3,108,3,226.814483016665,106.263215136617,55,0.4917,10
33,77948,1,450184,235000,454306,2,6289,0,115,260867,839.394490764526,535.504670434146,10.5660018338849,2,422.960293600191,5447.40854376817,3499.94531768339,4499.78941714936,1044.7452757675,1,113,4,223.602570686474,108.336773227513,55,0.4994,9
43,74729,2,460043,235000,455936,2,5913,1,114,258992,789.78913892316,531.315547243134,11.5894581135622,2,407.126732229959,5556.1548577263,3513.7459593752,4523.8042957605,1046.53889429795,0,113,2,225.450341245373,118.186801112981,54,0.5148,9
37,76263,3,452209,235000,439899,2,6139,0,113,239597,863.941756249583,524.565366634732,9.97803142311584,3,439.70171930424,5612.35461346536,3498.47452414486,4492.34962397467,1071.76590373469,2,118,4,227.78874792422,106.189390799003,55,0.5045,9
36,75142,3,454212,235000,442489,2,6446,0,115,248121,703.007107906627,563.987710044107,9.96607672444586,3,438.847952643912,5464.18170802489,3492.74935699575,4511.57876550008,1052.11742135357,1,120,3,224.155390155627,112.563824095595,55,0.517,10
37,73656,2,453437,235000,451542,2,6405,0,117,264980,797.322087170975,534.646509933467,11.3565017059145,2,412.05971413675,5440.76921771638,3508.36394233531,4501.85456977316,1039.13297881927,2,113,4,226.095789275825,106.804539983638,56,0.4978,9
41,75582,1,450215,235000,441334,2,6214,1,116,245626,706.325814908897,526.90540888612,10.9075140627019,3,428.727381663069,5444.59692655329,3493.86799129008,4494.88965577331,1041.16937073704,3,115,2,224.929936958601,106.847815685127,55,0.5023,9
42,74700,2,453645,235000,458235,2,6233,0,114,277857,866.658896246316,560.031856777925,10.7628995174303,2,424.099202984246,5547.0761359355,3497.79637552824,4488.17705230257,1051.69628448824,3,112,3,224.927385923486,107.882387592256,56,0.5072,9
41,76219,1,451199,235000,452586,2,6226,0,115,244864,786.957686137949,538.512816949687,9.7428586285012,2,393.126595178917,5490.95696225495,3499.87553468113,4496.88172298849,1038.79224461032,1,121,4,223.597624367722,106.497466524557,56,0.502,9
37,76156,1,453631,235000,438706,2,6825,0,114,240405,627.919671000868,570.223100286708,10.6834147008233,3,430.04193041693,5375.75476314359,3502.02197341539,4493.86559462866,1056.11752660452,3,120,3,221.318673344496,113.308836119305,55,0.5,9
39,76358,3,457261,235000,452277,2,7267,0,115,255709,846.399454932739,548.379549733409,10.6160744072419,3,445.193397964712,5528.31942262991,3509.93791574116,4504.99467995102,1057.28534034413,2,115,3,225.458386454078,103.139637725204,55,0.487,9
36,72006,1,459702,235000,446178,2,6602,0,116,278256,736.34377250146,553.931604864027,10.1309117952419,3,421.429942818963,5548.29855717377,3508.01350030988,4495.09009883964,1063.18617059207,3,112,4,224.726124242493,99.8238334554337,56,0.4967,9
43,76004,1,450069,235000,452478,2,6732,1,114,259097,772.735252742123,561.113520002933,8.97987270765958,4,420.749089508453,5618.02740836992,3493.66911935945,4504.95818801761,1030.99463877995,0,115,3,225.650870513237,114.894620891293,55,0.5117,9
34,76078,2,454184,235000,450323,2,6841,0,116,255024,737.516879453962,560.201743465548,10.1057684792754,3,404.778285296797,5403.20011513476,3512.22177122796,4476.14930957819,1057.75991352136,2,112,3,223.265077449993,106.191406101002,55,0.5003,10
34,73071,1,453973,235000,455701,2,5589,0,114,251723,802.973871545631,545.216639278608,9.70487166761125,3,441.803805110186,5504.54605338863,3507.34456594279,4488.53242635261,1041.66374771337,2,119,3,226.124596434313,107.729066762622,56,0.4991,9
38,76129,2,451029,235000,450561,2,5434,0,114,229803,856.950362794817,548.567445794348,8.67337635379872,3,438.840003288931,5444.5473316411,3511.86157064518,4502.59426891542,1039.72278530341,2,111,2,221.037584617184,104.05032857028,55,0.5065,9
36,73923,1,459818,235000,447811,2,5100,0,114,246778,793.856300015406,541.155113942018,9.26420972547587,4,437.183748121798,5662.42397210659,3496.27742756908,4490.02844548157,1044.71759760189,2,114,3,227.047956922619,116.877014174217,56,0.5065,9
39,74455,2,456365,235000,446149,2,6453,0,115,256385,877.589427449599,522.657580654898,10.7626600518607,2,427.43465654198,5484.89969035105,3505.86945202259,4516.31776032581,1054.59168189551,0,116,3,222.639211449637,114.051729488557,56,0.4917,10
33,71504,2,450621,235000,450370,2,5926,1,114,262092,761.988418110384,544.587884561192,9.13638318427719,2,412.273129800404,5515.11190727805,3492.60188811602,4530.82125385457,1041.07984654656,1,112,3,226.98095382742,109.0345436014,55,0.4985,9
